bid,lat,lon,btype,h3_grid_res_7,h3_grid_res_8,h3_grid_res_9,h3_grid_res_10
20007,51.339907,12.327196,71,871f1a8ddffffff,881f1a8dd3fffff,891f1a8dd37ffff,8a1f1a8dd35ffff
23223,51.305658,12.373531,196,871f1a160ffffff,881f1a1605fffff,891f1a16043ffff,8a1f1a160427fff
21657,51.380884,12.322878,196,871f1a8c1ffffff,881f1a8c1bfffff,891f1a8c1a7ffff,8a1f1a8c1a47fff
23373,51.324542,12.38082,71,871f1a164ffffff,881f1a1643fffff,891f1a16427ffff,8a1f1a164257fff
300079,51.313898,12.40898,150,871f1a161ffffff,881f1a161dfffff,891f1a161c7ffff,8a1f1a161c57fff
300157,51.346249,12.386457,150,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb07ffff,8a1f1a8cb06ffff
21661,51.330911,12.411119,196,871f1a165ffffff,881f1a165bfffff,891f1a165afffff,8a1f1a165adffff
21854,51.319507,12.340619,196,871f1a8d9ffffff,881f1a8d93fffff,891f1a8d92bffff,8a1f1a8d9287fff
22106,51.365218,12.3856,196,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9c3ffff,8a1f1a8c9c0ffff
300262,51.336636,12.403469,150,871f1a165ffffff,881f1a165bfffff,891f1a16587ffff,8a1f1a165b37fff
20433,51.358529,12.378099,71,871f1a8c8ffffff,881f1a8c83fffff,891f1a8c827ffff,8a1f1a8c82effff
23208,51.358591,12.378153,150,871f1a8c8ffffff,881f1a8c83fffff,891f1a8c827ffff,8a1f1a8c8257fff
23492,51.326129,12.337718,71,871f1a8d9ffffff,881f1a8d9bfffff,891f1a8d9abffff,8a1f1a8d9a9ffff
21756,51.33336,12.385626,196,871f1a165ffffff,881f1a165dfffff,891f1a165d3ffff,8a1f1a165d2ffff
21804,51.366862,12.346903,196,871f1a8c8ffffff,881f1a8cc7fffff,891f1a8cc6fffff,8a1f1a8cc6d7fff
21584,51.362124,12.391524,196,871f1a8c9ffffff,881f1a8c91fffff,891f1a8c91bffff,8a1f1a8c919ffff
23015,51.374009,12.330013,71,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc53ffff,8a1f1a8cc507fff
21747,51.322796,12.378447,196,871f1a164ffffff,881f1a1643fffff,891f1a1642fffff,8a1f1a1642f7fff
39078,51.35396,12.321043,71,871f1a8ceffffff,881f1a8ce5fffff,891f1a8ce47ffff,8a1f1a8ce477fff
300252,51.326929,12.408264,150,871f1a165ffffff,881f1a1653fffff,891f1a1653bffff,8a1f1a16538ffff
300144,51.33244,12.402012,150,871f1a165ffffff,881f1a1651fffff,891f1a16517ffff,8a1f1a16516ffff
300403,51.335196,12.400033,150,871f1a165ffffff,881f1a1659fffff,891f1a16587ffff,8a1f1a165857fff
39095,51.325107,12.411684,71,871f1a165ffffff,881f1a1653fffff,891f1a1652bffff,8a1f1a1652affff
21972,51.313809,12.378523,196,871f1a160ffffff,881f1a1609fffff,891f1a1608bffff,8a1f1a16089ffff
39045,51.366209,12.345691,71,871f1a8c8ffffff,881f1a8cc7fffff,891f1a8c8d3ffff,8a1f1a8c8d27fff
21505,51.330973,12.411021,150,871f1a165ffffff,881f1a165bfffff,891f1a165afffff,8a1f1a165adffff
21699,51.341951,12.385268,196,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb0fffff,8a1f1a8cb0cffff
20318,51.320307,12.334509,196,871f1a8d9ffffff,881f1a8d97fffff,891f1a8d977ffff,8a1f1a8d9767fff
21689,51.308751,12.379008,196,871f1a160ffffff,881f1a1601fffff,891f1a1601bffff,8a1f1a16019ffff
23122,51.362218,12.384013,71,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9cfffff,8a1f1a8c9c8ffff
39066,51.342271,12.399166,71,871f1ab96ffffff,881f1ab965fffff,891f1ab965bffff,8a1f1ab965a7fff
20150,51.346542,12.352004,196,871f1a8caffffff,881f1a8cabfffff,891f1a8caabffff,8a1f1a8caaa7fff
23072,51.313102,12.325661,71,871f1a8dbffffff,881f1a8dbbfffff,891f1a8dbb7ffff,8a1f1a8dbb47fff
23157,51.363209,12.385974,71,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9cfffff,8a1f1a8c9cc7fff
23524,51.343067,12.396132,71,871f1a8cbffffff,881f1a8cb3fffff,891f1a8cb27ffff,8a1f1a8cb257fff
23459,51.325187,12.389964,196,871f1a165ffffff,881f1a1655fffff,891f1a16557ffff,8a1f1a165557fff
22116,51.342058,12.388533,196,871f1a8cbffffff,881f1a8cb3fffff,891f1a8cb3bffff,8a1f1a8cb39ffff
300160,51.362476,12.381901,150,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9cbffff,8a1f1a8c9c87fff
20498,51.366489,12.378657,71,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9d3ffff,8a1f1a8c9d17fff
20419,51.326711,12.342592,71,871f1a8d9ffffff,881f1a8d9bfffff,891f1a8d9afffff,8a1f1a8d9ac7fff
23198,51.3412,12.385606,71,871f1a8cbffffff,881f1a8cb7fffff,891f1a8cb77ffff,8a1f1a8cb767fff
21507,51.350276,12.372816,150,871f1a8cbffffff,881f1a8cb9fffff,891f1a8cb8bffff,8a1f1a8cb99ffff
21582,51.343191,12.363554,196,871f1a8cbffffff,881f1a8ca3fffff,891f1a8cbcbffff,8a1f1a8cbc97fff
300564,51.364093,12.361584,150,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c817ffff,8a1f1a8c8177fff
23098,51.342018,12.388607,71,871f1a8cbffffff,881f1a8cb3fffff,891f1a8cb3bffff,8a1f1a8cb39ffff
21751,51.336627,12.408323,196,871f1a165ffffff,881f1a165bfffff,891f1a165b3ffff,8a1f1a165b0ffff
23359,51.306929,12.380497,71,871f1a160ffffff,881f1a1601fffff,891f1a1600bffff,8a1f1a160097fff
20010,51.330142,12.330536,71,871f1a8d9ffffff,881f1a8d99fffff,891f1a8d98fffff,8a1f1a8d9857fff
300205,51.342409,12.381074,150,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb0fffff,8a1f1a8cb0f7fff
300171,51.343484,12.410703,150,871f1ab96ffffff,881f1ab965fffff,891f1ab9647ffff,8a1f1ab96097fff
22028,51.360636,12.384291,196,871f1a8c9ffffff,881f1a8c95fffff,891f1a8c953ffff,8a1f1a8c9507fff
300089,51.305018,12.379007,150,871f1a160ffffff,881f1a1605fffff,891f1a16047ffff,8a1f1a160447fff
22043,51.344751,12.389612,196,871f1a8cbffffff,881f1a8cb3fffff,891f1a8cb33ffff,8a1f1a8cb317fff
21986,51.34628,12.41675,196,871f1ab96ffffff,881f1ab961fffff,891f1ab960fffff,8a1f1ab960e7fff
23319,51.35888,12.36332,71,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c80fffff,8a1f1a8c80c7fff
39071,51.327573,12.335933,71,871f1a8d9ffffff,881f1a8d9bfffff,891f1a8d9abffff,8a1f1a8d9aa7fff
21546,51.351831,12.417837,196,871f1ab96ffffff,881f1ab96bfffff,891f1ab96bbffff,8a1f1ab96b97fff
300290,51.307862,12.373321,150,871f1a160ffffff,881f1a1605fffff,891f1a160cfffff,8a1f1a16052ffff
21980,51.332071,12.41203,196,871f1a165ffffff,881f1a165bfffff,891f1a165afffff,8a1f1a165ac7fff
300378,51.343378,12.311727,150,871f1a8ddffffff,881f1a8dd1fffff,891f1a8dd17ffff,8a1f1a8dd177fff
300138,51.336004,12.417582,150,871f1ab92ffffff,881f1ab967fffff,891f1ab92d3ffff,8a1f1ab92d27fff
39195,51.330142,12.398222,71,871f1a165ffffff,881f1a1651fffff,891f1a16513ffff,8a1f1a165027fff
23084,51.337591,12.40013,71,871f1a165ffffff,881f1a1659fffff,891f1a16587ffff,8a1f1a165867fff
21640,51.330151,12.398258,196,871f1a165ffffff,881f1a1651fffff,891f1a16513ffff,8a1f1a165027fff
21545,51.33008,12.398226,196,871f1a165ffffff,881f1a1651fffff,891f1a16513ffff,8a1f1a165027fff
20025,51.330084,12.398234,71,871f1a165ffffff,881f1a1651fffff,891f1a16513ffff,8a1f1a165027fff
20172,51.353289,12.409976,196,871f1ab96ffffff,881f1ab969fffff,891f1ab968bffff,8a1f1ab968a7fff
23349,51.34408,12.320266,71,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddabffff,8a1f1a8ddaaffff
21566,51.343729,12.422751,196,871f1ab96ffffff,881f1ab963fffff,891f1ab963bffff,8a1f1ab9639ffff
300261,51.3098,12.395498,150,871f1a160ffffff,881f1a1603fffff,891f1a16023ffff,8a1f1a160227fff
20281,51.309773,12.395517,71,871f1a160ffffff,881f1a1603fffff,891f1a16023ffff,8a1f1a160227fff
300035,51.350609,12.37289,150,871f1a8cbffffff,881f1a8cb9fffff,891f1a8cb9bffff,8a1f1a8cb99ffff
22004,51.346796,12.351623,196,871f1a8caffffff,881f1a8cabfffff,891f1a8cabbffff,8a1f1a8cab9ffff
23342,51.34564,12.320443,196,871f1a8ddffffff,881f1a8ddbfffff,891f1a8dda3ffff,8a1f1a8dda07fff
300217,51.346156,12.391984,150,871f1a8cbffffff,881f1a8cb3fffff,891f1a8cb33ffff,8a1f1a8cb32ffff
21668,51.36588,12.385644,196,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9c3ffff,8a1f1a8c9c2ffff
20209,51.329596,12.310071,71,871f1a8ddffffff,881f1a8d8bfffff,891f1a8dd6bffff,8a1f1a8dd697fff
300086,51.336427,12.39765,150,871f1a165ffffff,881f1a1659fffff,891f1a16583ffff,8a1f1a16582ffff
21609,51.369387,12.338099,196,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc4fffff,8a1f1a8cc4cffff
23550,51.345258,12.3584,71,871f1a8caffffff,881f1a8cabfffff,891f1a8caafffff,8a1f1a8caadffff
300373,51.314964,12.381836,150,871f1a160ffffff,881f1a1609fffff,891f1a1608fffff,8a1f1a1608f7fff
23116,51.358969,12.361452,71,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c80bffff,8a1f1a8c80f7fff
300183,51.339218,12.33718,150,871f1a8caffffff,881f1a8ca5fffff,891f1a8ca57ffff,8a1f1a8ca577fff
20504,51.326138,12.337629,71,871f1a8d9ffffff,881f1a8d9bfffff,891f1a8d9abffff,8a1f1a8d9a9ffff
300125,51.361831,12.36031,150,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c803ffff,8a1f1a8c8027fff
23169,51.336004,12.401987,71,871f1a165ffffff,881f1a1659fffff,891f1a16587ffff,8a1f1a16584ffff
21706,51.31968,12.378687,196,871f1a160ffffff,881f1a1609fffff,891f1a16093ffff,8a1f1a16090ffff
39011,51.353916,12.413134,71,871f1ab96ffffff,881f1ab969fffff,891f1ab9683ffff,8a1f1ab9680ffff
20137,51.363111,12.382692,196,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9cbffff,8a1f1a8c9caffff
21626,51.309253,12.392384,196,871f1a160ffffff,881f1a1603fffff,891f1a1603bffff,8a1f1a1603affff
23574,51.362996,12.382631,71,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9cbffff,8a1f1a8c9caffff
21569,51.339369,12.335227,196,871f1a8caffffff,881f1a8ca5fffff,891f1a8ca53ffff,8a1f1a8ca50ffff
21535,51.375529,12.361892,196,871f1a8cdffffff,881f1a8cd5fffff,891f1a8cc27ffff,8a1f1a8cc24ffff
20501,51.35992,12.382748,71,871f1a8c9ffffff,881f1a8c95fffff,891f1a8c953ffff,8a1f1a8c9517fff
23164,51.341071,12.329698,71,871f1a8caffffff,881f1a8cadfffff,891f1a8cacbffff,8a1f1a8cac97fff
39145,51.334049,12.33151,71,871f1a8d9ffffff,881f1a8ca5fffff,891f1a8d997ffff,8a1f1a8ca4b7fff
21958,51.3302,12.397897,196,871f1a165ffffff,881f1a1651fffff,891f1a16513ffff,8a1f1a16511ffff
20356,51.359209,12.417387,71,871f1ab94ffffff,881f1ab945fffff,891f1ab945bffff,8a1f1ab9459ffff
22063,51.339133,12.354711,150,871f1a8caffffff,881f1a8ca3fffff,891f1a8ca2bffff,8a1f1a8ca2a7fff
21878,51.345782,12.389368,196,871f1a8cbffffff,881f1a8cb3fffff,891f1a8cb33ffff,8a1f1a8cb337fff
23295,51.345809,12.389219,71,871f1a8cbffffff,881f1a8cb3fffff,891f1a8cb33ffff,8a1f1a8cb337fff
300357,51.349431,12.304734,150,871f1a8c3ffffff,881f1a8dd9fffff,891f1a8dd93ffff,8a1f1a8dd907fff
20123,51.332804,12.412297,196,871f1a165ffffff,881f1a165bfffff,891f1a165afffff,8a1f1a165aeffff
23563,51.354471,12.371759,196,871f1a8c8ffffff,881f1a8cb9fffff,891f1a8c867ffff,8a1f1a8c864ffff
21876,51.339533,12.336107,196,871f1a8caffffff,881f1a8ca5fffff,891f1a8ca57ffff,8a1f1a8ca577fff
21538,51.305369,12.38133,196,871f1a160ffffff,881f1a1607fffff,891f1a16047ffff,8a1f1a160737fff
23360,51.338516,12.323566,71,871f1a8ddffffff,881f1a8dd3fffff,891f1a8dd23ffff,8a1f1a8dd207fff
23540,51.324098,12.391671,71,871f1a165ffffff,881f1a1655fffff,891f1a16543ffff,8a1f1a16542ffff
22013,51.332991,12.410372,196,871f1a165ffffff,881f1a165bfffff,891f1a165afffff,8a1f1a165ae7fff
20361,51.32888,12.323964,196,871f1a8d9ffffff,881f1a8d99fffff,891f1a8d98bffff,8a1f1a8d9887fff
21950,51.343489,12.324119,196,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddafffff,8a1f1a8ddac7fff
20267,51.364818,12.384177,71,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9c3ffff,8a1f1a8c9c07fff
21949,51.332284,12.343528,196,871f1a8caffffff,881f1a8d9bfffff,891f1a8d9b7ffff,8a1f1a8d9b4ffff
21730,51.324578,12.391036,196,871f1a165ffffff,881f1a1655fffff,891f1a16557ffff,8a1f1a165557fff
23559,51.37172,12.332046,71,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc43ffff,8a1f1a8cc437fff
21900,51.37172,12.331931,196,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc43ffff,8a1f1a8cc437fff
300364,51.32728,12.337994,196,871f1a8d9ffffff,881f1a8d9bfffff,891f1a8d9abffff,8a1f1a8d9aaffff
21903,51.346427,12.413657,196,871f1ab96ffffff,881f1ab961fffff,891f1ab9603ffff,8a1f1ab96017fff
23243,51.326084,12.337671,71,871f1a8d9ffffff,881f1a8d9bfffff,891f1a8d9abffff,8a1f1a8d9a9ffff
20392,51.327969,12.335958,71,871f1a8d9ffffff,881f1a8d9bfffff,891f1a8d9abffff,8a1f1a8d9aa7fff
22134,51.339853,12.336996,196,871f1a8caffffff,881f1a8ca5fffff,891f1a8ca57ffff,8a1f1a8ca577fff
21799,51.315844,12.382016,196,871f1a160ffffff,881f1a1609fffff,891f1a1608fffff,8a1f1a1608e7fff
23302,51.337724,12.326587,71,871f1a8ddffffff,881f1a8dd3fffff,891f1a8dd27ffff,8a1f1a8dd257fff
23594,51.316089,12.368564,196,871f1a164ffffff,881f1a1647fffff,891f1a1646fffff,8a1f1a1646d7fff
21670,51.316053,12.368544,196,871f1a164ffffff,881f1a1647fffff,891f1a1646fffff,8a1f1a1646d7fff
300384,51.325636,12.410289,150,871f1a165ffffff,881f1a1653fffff,891f1a1652bffff,8a1f1a1652affff
23281,51.33972,12.336743,71,871f1a8caffffff,881f1a8ca5fffff,891f1a8ca57ffff,8a1f1a8ca577fff
20002,51.367276,12.385938,71,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9d7ffff,8a1f1a8c9d5ffff
21590,51.355502,12.370207,196,871f1a8c8ffffff,881f1a8c87fffff,891f1a8c867ffff,8a1f1a8c8297fff
21687,51.34568,12.386719,196,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb07ffff,8a1f1a8cb06ffff
300230,51.356733,12.387752,150,871f1a8c9ffffff,881f1a8c95fffff,891f1a8c943ffff,8a1f1a8c941ffff
23037,51.329778,12.388971,71,871f1a165ffffff,881f1a165dfffff,891f1a165c3ffff,8a1f1a165c0ffff
21608,51.330996,12.390501,196,871f1a165ffffff,881f1a165dfffff,891f1a165c7ffff,8a1f1a165c77fff
23454,51.345818,12.386704,71,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb07ffff,8a1f1a8cb06ffff
21811,51.34004,12.4177,196,871f1ab96ffffff,881f1ab967fffff,891f1ab9663ffff,8a1f1ab96607fff
21676,51.324533,12.336767,196,871f1a8d9ffffff,881f1a8d91fffff,891f1a8d907ffff,8a1f1a8d906ffff
23112,51.32452,12.336848,196,871f1a8d9ffffff,881f1a8d91fffff,891f1a8d907ffff,8a1f1a8d904ffff
21637,51.324578,12.336839,196,871f1a8d9ffffff,881f1a8d91fffff,891f1a8d907ffff,8a1f1a8d906ffff
23237,51.328858,12.323872,196,871f1a8d9ffffff,881f1a8d99fffff,891f1a8d98bffff,8a1f1a8d9887fff
22139,51.339836,12.336851,196,871f1a8caffffff,881f1a8ca5fffff,891f1a8ca57ffff,8a1f1a8ca577fff
300049,51.327369,12.386017,150,871f1a165ffffff,881f1a165dfffff,891f1a165cbffff,8a1f1a165c8ffff
21537,51.344418,12.375306,196,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb1bffff,8a1f1a8cb187fff
300011,51.337538,12.38215,150,871f1a8cbffffff,881f1a8cb7fffff,891f1a8cb63ffff,8a1f1a8cb637fff
21553,51.35972,12.410201,196,871f1a8c9ffffff,881f1a8c93fffff,891f1a8c92fffff,8a1f1a8c92f7fff
23129,51.364396,12.383838,71,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9c3ffff,8a1f1a8c9c1ffff
21753,51.33148,12.387206,196,871f1a165ffffff,881f1a165dfffff,891f1a165c3ffff,8a1f1a165c2ffff
22058,51.345644,12.387081,196,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb07ffff,8a1f1a8cb06ffff
23386,51.349698,12.376496,196,871f1a8cbffffff,881f1a8cb9fffff,891f1a8cb8bffff,8a1f1a8cb88ffff
21910,51.321898,12.404147,196,871f1a165ffffff,881f1a1657fffff,891f1a16563ffff,8a1f1a16562ffff
300131,51.314609,12.309168,150,871f1a8dbffffff,881f1a8db9fffff,891f1a8db93ffff,8a1f1a8db907fff
39121,51.34304,12.376746,71,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb0bffff,8a1f1a8cb0a7fff
21532,51.302627,12.383631,196,871f1a160ffffff,881f1a1607fffff,891f1a1607bffff,8a1f1a16078ffff
21643,51.331564,12.385699,196,871f1a165ffffff,881f1a165dfffff,891f1a165c3ffff,8a1f1a165c27fff
300408,51.331649,12.384439,150,871f1a165ffffff,881f1a165dfffff,891f1a165d3ffff,8a1f1a165d1ffff
20285,51.31476,12.368109,71,871f1a160ffffff,881f1a160dfffff,891f1a160d3ffff,8a1f1a160d27fff
23424,51.330409,12.382316,71,871f1a165ffffff,881f1a165dfffff,891f1a165dbffff,8a1f1a165daffff
21508,51.344791,12.373602,71,871f1a8cbffffff,881f1a8cbdfffff,891f1a8cb1bffff,8a1f1a8cb1b7fff
23265,51.344836,12.357463,71,871f1a8caffffff,881f1a8cabfffff,891f1a8caafffff,8a1f1a8caadffff
23441,51.331902,12.370142,71,871f1a164ffffff,881f1a164bfffff,891f1a164bbffff,8a1f1a164baffff
22032,51.344556,12.384436,196,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb07ffff,8a1f1a8cb057fff
300299,51.363022,12.382258,150,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9cbffff,8a1f1a8c9caffff
21975,51.342578,12.379569,196,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb0bffff,8a1f1a8cb0affff
20174,51.342653,12.372009,196,871f1a8cbffffff,881f1a8cb5fffff,891f1a8cb57ffff,8a1f1a8cb567fff
22125,51.331667,12.382481,196,871f1a165ffffff,881f1a165dfffff,891f1a165d3ffff,8a1f1a165d17fff
39128,51.344347,12.412997,71,871f1ab96ffffff,881f1ab961fffff,891f1ab960bffff,8a1f1ab96087fff
21700,51.345249,12.386816,196,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb07ffff,8a1f1a8cb04ffff
